City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,August,-0.055,-0.1944,0.1057,337,30.31
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,August,0.3733,-0.0716,-0.37,305,27.88
Nagpur,Mahārāshtra,21.1497,79.0806,2023,August,0.0587,-0.1022,-0.0037,318,33.75
Guwahati,Assam,26.1806,91.7502,2023,August,0.0404,-0.0422,0.0055,57,33.12
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,August,0.335,-0.054,-0.3301,211,32.15
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,August,0.3062,0.0335,-0.3203,417,37.95
Patna,Bihār,25.61,85.1414,2023,August,0.0007,0.1253,-0.0161,63,32.19
Rajkot,Gujarāt,22.2969,70.7984,2023,August,-0.0828,-0.2531,0.125,134,31.16
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,August,0.1708,0.0491,-0.1045,12,35.21
Indore,Madhya Pradesh,22.7186,75.855,2023,August,-0.1244,-0.0649,0.1679,553,33.31
Abhepur,Punjab,30.6667,76.8333,2023,August,0.1771,-0.0073,-0.1952,311,33.2
Gumanwala,Uttarākhand,29.9333,77.9,2023,August,0.2988,-0.1298,-0.2449,277,29.71
Thane,Mahārāshtra,19.18,72.9633,2023,August,0.1009,-0.1166,-0.1102,14,29.48
Bhopal,Madhya Pradesh,23.25,77.4167,2023,August,-0.111,-0.1444,0.1592,512,26.49
Agra,Uttar Pradesh,27.18,78.02,2023,August,0.4079,-0.0217,-0.4424,184,33.64
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,August,0.1433,0.1009,-0.2383,8,40.76
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,August,-0.0754,-0.3939,0.1156,584,31.05
Harbatpur,Uttarākhand,30.45,77.73,2023,August,0.0325,-0.1203,-0.0352,445,29.05
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,August,0.0651,0.07,-0.0622,612,30.28
Ludhiana,Punjab,30.9083,75.8486,2023,August,-0.0035,-0.099,0.0258,243,31.61
Meerut,Uttar Pradesh,28.98,77.7064,2023,August,0.0977,0.1127,-0.1755,228,33.06
Madurai,Tamil Nādu,9.9197,78.1194,2023,August,0.1248,0.2902,-0.3339,141,36.93
Nasik,Mahārāshtra,20.0,73.7833,2023,August,-0.0466,-0.1932,0.0876,588,29.62
Faridabad,Haryāna,28.4167,77.3,2023,August,0.3477,0.0411,-0.3874,208,31.67
Madarpur,Bihār,26.227,84.6746,2023,August,0.056,0.0394,-0.0455,69,29.71
Najafgarh,Delhi,28.6125,76.9847,2023,August,0.0374,0.0845,-0.0881,220,33.16
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,August,-0.1146,-0.0307,0.1129,399,31.57
Madanpur,Uttarākhand,29.326,79.1537,2023,August,0.118,-0.165,-0.0611,315,29.16
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,August,0.116,-0.1161,-0.0803,383,29.73
Kalyan,Mahārāshtra,19.25,73.15,2023,August,0.238,0.0579,-0.2352,10,32.99
Asansol,West Bengal,23.6833,86.9667,2023,August,0.1078,0.0862,-0.1302,125,32.52
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,August,0.1306,-0.0872,-0.0952,27,35.12
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,August,0.1208,-0.0091,-0.1177,0,27.19
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,August,0.1549,0.0318,-0.2189,78,27.68
Kalleli,Kerala,9.2,76.8833,2023,August,0.8583,-0.2918,-0.7682,133,26.95
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,August,0.1244,0.1393,-0.1534,1595,33.85
Aurangabad,Mahārāshtra,19.88,75.32,2023,August,0.0136,-0.0801,0.0228,564,30.94
Dhanbad,Jhārkhand,23.7928,86.435,2023,August,0.3993,-0.034,-0.349,245,34.63
Amritsar,Punjab,31.6269,74.877,2023,August,0.0516,0.0648,-0.0822,234,32.44
Haora,West Bengal,22.58,88.3294,2023,August,0.0025,-0.0427,0.0082,12,34.59
Ranchi,Jhārkhand,23.3556,85.3347,2023,August,0.0119,-0.0864,0.0228,643,33.29
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,August,0.0204,-0.0081,-0.0382,215,32.68
Jodhpur,Rājasthān,26.2944,73.0278,2023,August,-0.0206,0.0531,0.0037,251,33.38
Chandigarh,Chandīgarh,30.7364,76.7883,2023,August,0.2614,-0.057,-0.2554,349,31.02
Raipur,Chhattīsgarh,21.2379,81.6337,2023,August,-0.062,-0.0314,0.0951,309,32.87
Warangal,Telangāna,17.9756,79.6011,2023,August,0.0695,0.1246,-0.1346,269,34.94
Kota,Rājasthān,25.18,75.83,2023,August,-0.1516,-0.0002,0.1796,230,31.55
Bareilly,Uttar Pradesh,28.364,79.415,2023,August,0.0619,0.1649,-0.1052,180,32.27
Solapur,Mahārāshtra,17.6703,75.9011,2023,August,0.2134,-0.0584,-0.1918,474,33.18
Hubli,Karnātaka,15.3108,75.0925,2023,August,0.0621,0.044,-0.1151,618,31.79
Mysore,Karnātaka,12.3086,76.6531,2023,August,0.1028,-0.059,-0.0911,747,32.44
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,August,0.35,-0.0068,-0.4023,74,36.21
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,August,0.2064,0.0365,-0.272,205,33.4
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,August,0.3083,-0.0851,-0.2992,305,39.1
Jamnagar,Gujarāt,22.47,70.07,2023,August,-0.0039,0.0002,0.0129,21,31.63
Gurgaon,Haryāna,28.4667,77.0333,2023,August,0.1742,-0.0209,-0.2308,224,33.35
Aligarh,Uttar Pradesh,27.88,78.08,2023,August,0.1775,-0.0874,-0.1589,190,35.34
Jalandhar,Punjab,31.3256,75.5792,2023,August,0.1714,0.0103,-0.1812,242,31.98
Bhubaneshwar,Odisha,20.295,85.825,2023,August,0.1656,-0.0423,-0.2052,47,34.91
Bhayandar,Mahārāshtra,19.3,72.85,2023,August,0.1329,-0.0832,-0.1287,9,29.57
Narela,Delhi,28.85,77.1,2023,August,0.3861,-0.1486,-0.4429,212,31.2
Shishgarh,Uttar Pradesh,28.72,79.32,2023,August,0.6419,-0.2704,-0.5832,181,28.82
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,August,0.0554,0.0588,-0.0815,15,31.7
Dispur,Assam,26.15,91.77,2023,August,0.6729,-0.2477,-0.5714,116,35.07
Durgapur,West Bengal,23.55,87.32,2023,August,0.2133,-0.0555,-0.1921,90,32.38
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,August,0.1004,-0.091,-0.0579,25,37.85
Saharanpur,Uttar Pradesh,29.964,77.546,2023,August,0.0202,0.0899,-0.016,280,32.4
Shiliguri,West Bengal,26.72,88.42,2023,August,-0.0428,-0.0065,0.0584,119,34.73
Avadi,Tamil Nādu,13.1147,80.1098,2023,August,0.2399,0.0024,-0.2199,32,37.0
Salem,Tamil Nādu,11.65,78.1667,2023,August,0.0647,0.0924,-0.1882,285,36.86
Jui,Uttarākhand,29.67,78.9098,2023,August,0.0746,-0.2246,-0.0278,890,25.66
Amaldu,Uttarākhand,29.9333,78.5333,2023,August,0.3257,-0.1134,-0.2693,1406,25.98
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,August,0.7157,-0.2007,-0.6478,3058,17.99
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,August,0.3158,-0.2445,-0.256,943,25.18
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,August,0.0149,0.0005,-0.0067,84,33.37
Guntur,Andhra Pradesh,16.3,80.45,2023,August,-0.0155,-0.3136,0.0667,34,35.69
Karaikandi,Assam,24.8309,92.6143,2023,August,-0.0126,-0.2222,0.0789,20,32.16
Kolkata,West Bengal,22.5675,88.37,2023,September,0.0319,0.0706,-0.0872,6,32.33
Delhi,Delhi,28.66,77.23,2023,September,0.2203,0.0558,-0.2532,219,34.06
Chennai,Tamil Nādu,13.0825,80.275,2023,September,0.0524,0.2811,-0.0779,9,35.16
Bangalore,Karnātaka,12.9791,77.5913,2023,September,0.1607,-0.0409,-0.1539,924,29.03
Ahmedabad,Gujarāt,23.0219,72.5797,2023,September,0.0719,0.0706,-0.0619,52,27.09
Hyderabad,Telangāna,17.3617,78.4747,2023,September,-0.0241,0.0125,0.0338,508,33.54
Surat,Gujarāt,21.205,72.84,2023,September,0.0845,-0.0707,-0.0404,14,34.17
Prayagraj,Uttar Pradesh,25.45,81.85,2023,September,0.0482,-0.0373,-0.029,95,31.46
Kanpur,Gujarāt,24.285,72.6933,2023,September,0.0894,-0.0941,-0.0492,335,27.23
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,September,0.1066,0.0872,-0.1258,132,34.63
Belahi,Bihār,25.7167,86.4,2023,September,0.0856,-0.3027,0.001,41,31.02
Vadodara,Gujarāt,22.3,73.2,2023,September,0.0709,-0.0168,-0.0619,38,34.07
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,September,0.0703,0.1158,-0.1289,318,40.73
Lucknow,Uttar Pradesh,26.847,80.947,2023,September,0.1607,0.045,-0.1366,115,35.19
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,September,0.3356,-0.1462,-0.3018,222,29.62
Nagla,Uttarākhand,29.01,79.51,2023,September,0.6004,-0.1833,-0.5005,227,30.38
Jaipur,Rājasthān,26.915,75.82,2023,September,0.498,-0.0575,-0.5298,441,34.28
Kottarassheri,Kerala,10.6167,76.5333,2023,September,0.5143,-0.1061,-0.4631,147,28.07
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,September,0.2885,-0.1816,-0.1683,337,30.35
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,September,0.4836,-0.1089,-0.4438,305,27.03
Nagpur,Mahārāshtra,21.1497,79.0806,2023,September,0.0967,-0.2129,0.0019,318,33.13
Guwahati,Assam,26.1806,91.7502,2023,September,0.0382,0.209,-0.064,57,33.02
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,September,0.2198,-0.0221,-0.1996,211,34.41
Patna,Bihār,25.61,85.1414,2023,September,0.0199,0.1985,-0.0794,63,33.67
Rajkot,Gujarāt,22.2969,70.7984,2023,September,-0.0643,0.1074,0.0446,134,30.2
Indore,Madhya Pradesh,22.7186,75.855,2023,September,-0.0946,0.042,0.0839,553,34.85
Abhepur,Punjab,30.6667,76.8333,2023,September,0.1969,0.0474,-0.2226,311,33.75
Gumanwala,Uttarākhand,29.9333,77.9,2023,September,0.5192,-0.0518,-0.4547,277,30.7
Thane,Mahārāshtra,19.18,72.9633,2023,September,0.051,-0.2051,-0.0156,14,28.84
Bhopal,Madhya Pradesh,23.25,77.4167,2023,September,-0.0236,-0.1823,0.0431,512,30.81
Agra,Uttar Pradesh,27.18,78.02,2023,September,0.3548,0.065,-0.4472,184,34.52
Peyanvilai,Tamil Nādu,8.5674,78.1046,2023,September,0.1394,0.0377,-0.1938,8,39.03
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,September,0.0487,-0.0708,-0.0203,584,30.84
Harbatpur,Uttarākhand,30.45,77.73,2023,September,0.3098,0.0746,-0.3954,445,29.73
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,September,0.0697,0.0821,-0.0918,612,31.12
Ludhiana,Punjab,30.9083,75.8486,2023,September,0.3744,-0.0746,-0.363,243,34.22
Meerut,Uttar Pradesh,28.98,77.7064,2023,September,-0.0151,-0.0424,0.0593,228,34.41
Madurai,Tamil Nādu,9.9197,78.1194,2023,September,0.1104,0.2949,-0.3368,141,40.1
Nasik,Mahārāshtra,20.0,73.7833,2023,September,0.0192,0.0342,0.004,588,31.47
Faridabad,Haryāna,28.4167,77.3,2023,September,0.2742,0.0539,-0.2663,208,35.1
Madarpur,Bihār,26.227,84.6746,2023,September,0.0872,-0.035,-0.0257,69,29.73
Najafgarh,Delhi,28.6125,76.9847,2023,September,0.0331,0.0784,-0.0733,220,34.93
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,September,-0.0958,-0.0359,0.1595,399,33.33
Madanpur,Uttarākhand,29.326,79.1537,2023,September,0.2734,-0.1136,-0.2288,315,29.54
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,September,0.3945,-0.1851,-0.305,383,31.0
Kalyan,Mahārāshtra,19.25,73.15,2023,September,-0.0553,-0.3174,0.0971,10,32.56
Asansol,West Bengal,23.6833,86.9667,2023,September,-0.0022,0.0269,0.0215,125,24.85
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,September,0.5295,-0.1604,-0.491,27,34.61
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,September,0.2192,0.1358,-0.2096,0,29.47
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,September,0.0943,0.0441,-0.1158,78,33.85
Kalleli,Kerala,9.2,76.8833,2023,September,0.5214,-0.2428,-0.462,133,28.61
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,September,0.1417,0.1488,-0.1792,1595,31.54
Aurangabad,Mahārāshtra,19.88,75.32,2023,September,0.4124,-0.0905,-0.3698,564,33.41
Dhanbad,Jhārkhand,23.7928,86.435,2023,September,0.4296,-0.1078,-0.3897,245,32.29
Amritsar,Punjab,31.6269,74.877,2023,September,0.0829,0.0592,-0.1424,234,31.79
Haora,West Bengal,22.58,88.3294,2023,September,0.1581,0.1043,-0.1608,12,11.27
Ranchi,Jhārkhand,23.3556,85.3347,2023,September,-0.0227,-0.1287,0.0538,643,29.82
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,September,0.1119,-0.0975,-0.0515,215,33.58
Jodhpur,Rājasthān,26.2944,73.0278,2023,September,0.1373,0.0866,-0.187,251,35.71
Chandigarh,Chandīgarh,30.7364,76.7883,2023,September,0.4367,-0.0467,-0.3906,349,32.82
Raipur,Chhattīsgarh,21.2379,81.6337,2023,September,0.073,0.1089,-0.0856,309,35.75
Warangal,Telangāna,17.9756,79.6011,2023,September,-0.0286,-0.2177,0.0688,269,34.85
Kota,Rājasthān,25.18,75.83,2023,September,0.1501,0.0378,-0.1462,230,31.98
Bareilly,Uttar Pradesh,28.364,79.415,2023,September,0.053,0.2105,-0.13,180,34.54
Solapur,Mahārāshtra,17.6703,75.9011,2023,September,-0.0238,-0.1334,0.0491,474,32.99
Mysore,Karnātaka,12.3086,76.6531,2023,September,0.0325,-0.0941,-0.0069,747,33.27
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,September,0.2832,0.0077,-0.3239,74,38.43
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,September,0.1754,0.1184,-0.1747,205,32.95
Jamnagar,Gujarāt,22.47,70.07,2023,September,0.1864,0.0309,-0.1682,21,30.66
Gurgaon,Haryāna,28.4667,77.0333,2023,September,0.1665,-0.0637,-0.1588,224,36.62
Aligarh,Uttar Pradesh,27.88,78.08,2023,September,0.174,-0.0149,-0.1486,190,35.24
Jalandhar,Punjab,31.3256,75.5792,2023,September,0.1645,0.0094,-0.176,242,34.3
Bhayandar,Mahārāshtra,19.3,72.85,2023,September,0.2481,0.0128,-0.2378,9,26.28
Narela,Delhi,28.85,77.1,2023,September,0.3714,-0.0969,-0.4205,212,33.16
Shishgarh,Uttar Pradesh,28.72,79.32,2023,September,0.0341,-0.0519,-0.0166,181,30.19
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,September,0.0447,0.0387,-0.079,15,29.33
Dispur,Assam,26.15,91.77,2023,September,0.8421,-0.2965,-0.716,116,29.83
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,September,0.0178,-0.201,-0.0014,25,35.11
Saharanpur,Uttar Pradesh,29.964,77.546,2023,September,-0.0883,-0.0331,0.102,280,33.54
Shiliguri,West Bengal,26.72,88.42,2023,September,0.068,0.0083,-0.0414,119,37.13
Avadi,Tamil Nādu,13.1147,80.1098,2023,September,0.3479,0.0164,-0.3492,32,34.27
Salem,Tamil Nādu,11.65,78.1667,2023,September,0.0414,0.0259,-0.0819,285,36.83
Jui,Uttarākhand,29.67,78.9098,2023,September,0.1374,-0.0907,-0.0945,890,26.15
Amaldu,Uttarākhand,29.9333,78.5333,2023,September,0.1438,-0.2323,-0.0959,1406,25.99
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,September,0.3347,-0.1251,-0.2991,3058,16.46
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,September,0.4198,-0.1312,-0.3494,943,26.64
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,September,0.111,0.0904,-0.1127,84,33.1
Guntur,Andhra Pradesh,16.3,80.45,2023,September,0.1646,0.0629,-0.1966,34,37.59
Karaikandi,Assam,24.8309,92.6143,2023,September,0.7385,-0.329,-0.5781,20,30.82
Mumbai,Mahārāshtra,19.0758,72.8775,2023,October,0.0832,0.0572,-0.1247,5,36.78
Kolkata,West Bengal,22.5675,88.37,2023,October,0.0813,0.0288,-0.148,6,34.77
Delhi,Delhi,28.66,77.23,2023,October,0.2282,-0.0017,-0.3007,219,31.11
Chennai,Tamil Nādu,13.0825,80.275,2023,October,0.0384,0.2775,-0.035,9,34.86
Bangalore,Karnātaka,12.9791,77.5913,2023,October,0.31,-0.0501,-0.3241,924,30.48
Ahmedabad,Gujarāt,23.0219,72.5797,2023,October,0.286,0.0238,-0.3478,52,34.77
Pune,Mahārāshtra,18.5211,73.8553,2023,October,0.3314,-0.0523,-0.3504,554,33.08
Hyderabad,Telangāna,17.3617,78.4747,2023,October,0.086,0.1669,-0.1558,508,35.17
Surat,Gujarāt,21.205,72.84,2023,October,0.1508,0.0787,-0.2477,14,36.49
Prayagraj,Uttar Pradesh,25.45,81.85,2023,October,0.4826,-0.0653,-0.4688,95,32.13
Kanpur,Gujarāt,24.285,72.6933,2023,October,0.581,-0.1598,-0.5501,335,31.48
Kanpur,Uttar Pradesh,26.4725,80.3311,2023,October,0.1304,0.0561,-0.1861,132,32.76
Belahi,Bihār,25.7167,86.4,2023,October,0.3382,-0.2801,-0.2301,41,30.0
Vadodara,Gujarāt,22.3,73.2,2023,October,0.3005,-0.0269,-0.3106,38,35.24
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2023,October,0.1019,0.099,-0.1708,318,32.4
Lucknow,Uttar Pradesh,26.847,80.947,2023,October,0.1231,0.1268,-0.1574,115,32.61
Kannankulam,Kerala,10.4799,76.1131,2023,October,0.4685,-0.2157,-0.4051,13,29.72
Mahuakheraganj,Uttarākhand,29.13,78.95,2023,October,0.2689,-0.0446,-0.2863,222,28.74
Nagla,Uttarākhand,29.01,79.51,2023,October,0.5576,-0.1012,-0.5342,227,29.08
Jaipur,Rājasthān,26.915,75.82,2023,October,0.5064,-0.1134,-0.5348,441,32.57
Kottarassheri,Kerala,10.6167,76.5333,2023,October,0.5516,-0.0512,-0.4871,147,30.25
Attadappa,Kerala,11.85,75.4167,2023,October,0.5552,-0.3016,-0.4677,37,29.14
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2023,October,0.7762,-0.3007,-0.6888,337,31.99
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2023,October,0.4271,-0.0752,-0.466,305,28.44
Nagpur,Mahārāshtra,21.1497,79.0806,2023,October,0.391,-0.1527,-0.4115,318,32.84
Guwahati,Assam,26.1806,91.7502,2023,October,0.098,0.149,-0.1155,57,30.4
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2023,October,0.29,-0.0408,-0.3186,211,31.72
Coimbatore,Tamil Nādu,11.0008,76.9633,2023,October,0.1166,0.0284,-0.1219,417,34.46
Patna,Bihār,25.61,85.1414,2023,October,0.1786,0.1995,-0.2432,63,32.18
Rajkot,Gujarāt,22.2969,70.7984,2023,October,0.0229,0.1455,-0.0541,134,34.96
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2023,October,0.2381,0.1027,-0.2884,12,33.32
Indore,Madhya Pradesh,22.7186,75.855,2023,October,0.0655,0.1319,-0.191,553,34.93
Abhepur,Punjab,30.6667,76.8333,2023,October,0.241,0.0115,-0.2752,311,29.81
Gumanwala,Uttarākhand,29.9333,77.9,2023,October,0.4713,0.0212,-0.4631,277,28.06
Thane,Mahārāshtra,19.18,72.9633,2023,October,0.7267,-0.2394,-0.6456,14,34.32
Bhopal,Madhya Pradesh,23.25,77.4167,2023,October,0.1384,0.1076,-0.1846,512,32.46
Agra,Uttar Pradesh,27.18,78.02,2023,October,0.359,0.0174,-0.4409,184,31.8
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2023,October,0.718,-0.1995,-0.6469,584,33.41
Harbatpur,Uttarākhand,30.45,77.73,2023,October,0.2989,0.107,-0.3796,445,28.3
Saundhonwali,Uttarākhand,30.3331,77.9608,2023,October,0.0554,0.0562,-0.1222,612,27.42
Ludhiana,Punjab,30.9083,75.8486,2023,October,0.339,-0.1119,-0.3428,243,29.94
Meerut,Uttar Pradesh,28.98,77.7064,2023,October,0.1072,0.1171,-0.1991,228,31.74
Madurai,Tamil Nādu,9.9197,78.1194,2023,October,0.0179,0.2639,-0.2128,141,36.16
Nasik,Mahārāshtra,20.0,73.7833,2023,October,0.136,0.1242,-0.2053,588,32.73
Faridabad,Haryāna,28.4167,77.3,2023,October,0.2552,0.0509,-0.2781,208,31.04
Madarpur,Bihār,26.227,84.6746,2023,October,0.2032,0.0369,-0.2454,69,30.12
Najafgarh,Delhi,28.6125,76.9847,2023,October,0.0786,0.0748,-0.1376,220,31.88
Jabalpur,Madhya Pradesh,23.1667,79.9333,2023,October,0.1805,0.1703,-0.2357,399,33.3
Madanpur,Uttarākhand,29.326,79.1537,2023,October,0.7433,-0.284,-0.625,315,28.24
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2023,October,0.7131,-0.1991,-0.6351,383,28.62
Kalyan,Mahārāshtra,19.25,73.15,2023,October,0.2864,0.1721,-0.311,10,34.18
Asansol,West Bengal,23.6833,86.9667,2023,October,0.2481,0.1724,-0.2724,125,32.14
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2023,October,0.5267,-0.1592,-0.4833,27,32.5
Vasai-Virar,Mahārāshtra,19.47,72.8,2023,October,0.1497,0.2133,-0.2019,0,32.44
Varanasi,Uttar Pradesh,25.3189,83.0128,2023,October,0.1799,0.0264,-0.252,78,31.11
Kalleli,Kerala,9.2,76.8833,2023,October,0.4646,-0.1773,-0.4297,133,29.2
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2023,October,0.1187,0.1215,-0.143,1595,23.1
Aurangabad,Mahārāshtra,19.88,75.32,2023,October,0.3521,-0.041,-0.3855,564,33.78
Dhanbad,Jhārkhand,23.7928,86.435,2023,October,0.5261,0.0038,-0.5362,245,31.82
Amritsar,Punjab,31.6269,74.877,2023,October,0.0837,0.0536,-0.1371,234,29.23
Haora,West Bengal,22.58,88.3294,2023,October,0.2073,0.157,-0.2312,12,32.8
Ranchi,Jhārkhand,23.3556,85.3347,2023,October,0.4847,-0.0513,-0.4512,643,30.58
Gwalior,Madhya Pradesh,26.2125,78.1775,2023,October,0.0905,0.0637,-0.1688,215,32.28
Jodhpur,Rājasthān,26.2944,73.0278,2023,October,0.1603,0.0635,-0.2107,251,33.61
Chandigarh,Chandīgarh,30.7364,76.7883,2023,October,0.4668,-0.093,-0.4346,349,28.78
Raipur,Chhattīsgarh,21.2379,81.6337,2023,October,0.1203,0.0629,-0.1782,309,33.14
Warangal,Telangāna,17.9756,79.6011,2023,October,0.1148,0.1295,-0.1964,269,34.04
Kota,Rājasthān,25.18,75.83,2023,October,0.1252,0.0165,-0.1632,230,33.25
Bareilly,Uttar Pradesh,28.364,79.415,2023,October,0.1109,0.1688,-0.19,180,32.06
Solapur,Mahārāshtra,17.6703,75.9011,2023,October,0.234,0.0675,-0.2931,474,35.06
Hubli,Karnātaka,15.3108,75.0925,2023,October,0.2326,0.0838,-0.2849,618,34.45
Mysore,Karnātaka,12.3086,76.6531,2023,October,0.0554,0.1142,-0.0487,747,32.2
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,October,0.3574,-0.0137,-0.3913,74,35.18
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,October,0.1752,0.0632,-0.173,205,31.3
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,October,0.2978,-0.0293,-0.2254,305,34.59
Jamnagar,Gujarāt,22.47,70.07,2023,October,0.2641,0.0338,-0.2687,21,34.3
Gurgaon,Haryāna,28.4667,77.0333,2023,October,0.2095,-0.0658,-0.2538,224,31.33
Aligarh,Uttar Pradesh,27.88,78.08,2023,October,0.2189,-0.0365,-0.2336,190,32.56
Jalandhar,Punjab,31.3256,75.5792,2023,October,0.2456,-0.0494,-0.2795,242,29.8
Bhubaneshwar,Odisha,20.295,85.825,2023,October,0.2062,-0.0029,-0.241,47,32.86
Bhayandar,Mahārāshtra,19.3,72.85,2023,October,0.2172,0.2292,-0.2315,9,34.42
Narela,Delhi,28.85,77.1,2023,October,0.4378,-0.1192,-0.4707,212,30.75
Shishgarh,Uttar Pradesh,28.72,79.32,2023,October,0.517,-0.0285,-0.5512,181,28.8
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,October,0.1144,0.0019,-0.1018,15,37.15
Dispur,Assam,26.15,91.77,2023,October,0.2577,-0.2509,-0.1977,116,31.03
Durgapur,West Bengal,23.55,87.32,2023,October,0.3667,0.0174,-0.3646,90,31.16
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,October,0.086,-0.0979,-0.1532,25,37.66
Saharanpur,Uttar Pradesh,29.964,77.546,2023,October,0.0801,0.0745,-0.184,280,30.2
Shiliguri,West Bengal,26.72,88.42,2023,October,0.2203,-0.0632,-0.1734,119,32.81
Avadi,Tamil Nādu,13.1147,80.1098,2023,October,0.3603,-0.0629,-0.3347,32,36.03
Salem,Tamil Nādu,11.65,78.1667,2023,October,0.0905,0.1145,-0.1799,285,35.78
Jui,Uttarākhand,29.67,78.9098,2023,October,0.8501,-0.2433,-0.7726,890,23.52
Amaldu,Uttarākhand,29.9333,78.5333,2023,October,0.7112,-0.1302,-0.6545,1406,22.94
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,October,0.612,-0.2362,-0.568,3058,13.23
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,October,0.6527,-0.1251,-0.62,943,24.62
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,October,0.1933,0.0475,-0.229,84,31.98
Guntur,Andhra Pradesh,16.3,80.45,2023,October,0.2305,0.0386,-0.2617,34,35.06
Karaikandi,Assam,24.8309,92.6143,2023,October,0.7835,-0.329,-0.6434,20,28.87
Mumbai,Mahārāshtra,19.0758,72.8775,2023,November,0.0538,0.0467,-0.1191,5,35.21
Kolkata,West Bengal,22.5675,88.37,2023,November,0.0601,0.0141,-0.1138,6,31.0
Delhi,Delhi,28.66,77.23,2023,November,0.119,-0.0292,-0.1053,219,25.07
Chennai,Tamil Nādu,13.0825,80.275,2023,November,0.0881,0.1891,-0.0857,9,29.95
Bangalore,Karnātaka,12.9791,77.5913,2023,November,0.3661,-0.0812,-0.3731,924,28.76
Ahmedabad,Gujarāt,23.0219,72.5797,2023,November,0.2236,-0.0446,-0.2444,52,30.34
Pune,Mahārāshtra,18.5211,73.8553,2023,November,0.007,-0.1207,0.035,554,29.86
Hyderabad,Telangāna,17.3617,78.4747,2023,November,0.0603,0.0808,-0.0564,508,30.91
Surat,Gujarāt,21.205,72.84,2023,November,0.1463,0.0353,-0.224,14,33.07
Prayagraj,Uttar Pradesh,25.45,81.85,2023,November,0.3088,-0.099,-0.3074,95,27.5
